ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
465,-0.54,0.79,-0.17,6.0,1.63,-124.21,37806
466,-0.57,0.81,-0.18,5.73,1.82,-124.01,37806
467,-0.57,0.79,-0.17,5.67,1.59,-124.83,37806
468,-0.58,0.76,-0.18,6.08,1.92,-124.89,37806
469,-0.6,0.78,-0.18,5.89,1.96,-125.57,37806
470,-0.62,0.75,-0.18,6.11,2.18,-125.26,37806
471,-0.62,0.75,-0.2,5.9,1.44,-126.08,37806
472,-0.64,0.72,-0.2,5.93,1.63,-125.92,36341
473,-0.65,0.72,-0.18,5.93,1.4,-126.27,36341
474,-0.65,0.71,-0.18,6.13,2.73,-126.24,36341
475,-0.69,0.7,-0.21,5.91,1.84,-126.65,36341
476,-0.7,0.68,-0.22,5.7,1.91,-127.53,36341
477,-0.69,0.66,-0.19,5.66,2.05,-127.44,36341
478,-0.7,0.66,-0.22,5.47,1.92,-127.22,36341
479,-0.71,0.65,-0.2,5.83,2.08,-127.85,36341
480,-0.75,0.62,-0.2,5.85,2.45,-127.56,36341
481,-0.74,0.64,-0.21,5.68,2.32,-128.47,36341
482,-0.77,0.58,-0.21,5.76,2.12,-128.21,36341
483,-0.79,0.59,-0.22,5.87,1.75,-128.73,36341
484,-0.78,0.55,-0.22,5.85,2.47,-127.97,33129
485,-0.79,0.58,-0.23,5.78,1.68,-129.4,33129
486,-0.8,0.53,-0.22,6.0,2.05,-129.11,33129
487,-0.83,0.54,-0.23,5.76,2.2,-129.08,33129
488,-0.83,0.51,-0.23,5.89,1.23,-129.44,33129
489,-0.82,0.49,-0.2,5.7,1.52,-129.65,33129
490,-0.81,0.46,-0.19,5.97,2.19,-129.54,33129
491,-0.83,0.47,-0.23,5.98,2.02,-129.83,33129
492,-0.84,0.43,-0.22,5.91,2.37,-130.18,33129
493,-0.87,0.42,-0.23,6.44,2.16,-129.85,33129
494,-0.88,0.4,-0.23,5.96,2.25,-130.0,33129
495,-0.87,0.41,-0.21,5.72,2.56,-130.27,33129
496,-0.86,0.38,-0.25,5.6,2.76,-130.13,33129
497,-0.9,0.35,-0.27,5.48,2.09,-130.33,28051
498,-0.89,0.33,-0.25,5.85,2.42,-130.29,28051
499,-0.91,0.33,-0.29,6.02,1.02,-130.61,28051
500,-0.9,0.29,-0.24,6.03,1.63,-130.85,28051
501,-0.89,0.29,-0.24,5.85,1.65,-130.82,28051
502,-0.93,0.26,-0.25,6.25,1.48,-130.89,28051
503,-0.92,0.25,-0.23,6.05,0.91,-131.46,28051
504,-0.92,0.23,-0.21,6.07,1.86,-130.92,28051
505,-0.93,0.23,-0.23,6.22,2.44,-130.6,28051
506,-0.94,0.21,-0.24,6.28,2.11,-130.96,28051
507,-0.95,0.17,-0.22,6.29,2.82,-130.85,28051
508,-0.94,0.15,-0.26,6.18,2.02,-130.89,28051
509,-0.93,0.13,-0.24,6.18,2.86,-130.79,21426
510,-0.96,0.14,-0.27,6.11,3.02,-131.24,21426
511,-0.97,0.11,-0.32,5.92,1.33,-131.34,21426
512,-0.94,0.08,-0.24,6.24,1.51,-130.86,21426
513,-0.96,0.07,-0.27,6.18,1.1,-130.47,21426
514,-0.93,0.07,-0.22,6.24,1.22,-130.8,21426
515,-0.94,0.03,-0.23,5.99,1.31,-130.73,21426
516,-0.95,-0.0,-0.26,5.71,2.15,-130.24,21426
517,-0.94,-0.0,-0.25,5.85,1.44,-130.62,21426
518,-0.96,-0.04,-0.27,6.15,1.6,-130.31,21426
519,-0.94,-0.04,-0.24,6.24,1.15,-130.4,21426
520,-0.95,-0.06,-0.24,6.21,2.4,-130.41,21426
521,-0.96,-0.1,-0.26,6.27,2.4,-129.95,13517
522,-0.94,-0.09,-0.24,5.95,2.53,-129.77,13517
523,-0.95,-0.11,-0.24,6.2,3.31,-129.8,13517
524,-0.94,-0.15,-0.3,6.11,1.76,-129.47,13517
525,-0.94,-0.15,-0.23,6.27,1.95,-130.17,13517
526,-0.95,-0.18,-0.27,6.12,1.58,-129.85,13517
527,-0.91,-0.2,-0.22,6.12,2.8,-129.69,13517
528,-0.93,-0.19,-0.29,5.66,1.74,-129.41,13517
529,-0.9,-0.22,-0.19,5.58,2.82,-129.91,13517
530,-0.91,-0.25,-0.26,5.74,3.3,-129.8,13517
531,-0.92,-0.27,-0.25,5.7,4.27,-129.55,13517
532,-0.94,-0.27,-0.26,6.37,1.97,-129.87,13517
533,-0.8,-0.31,-0.25,6.09,3.03,-128.98,13517
534,-0.92,-0.32,-0.23,6.08,2.4,-129.15,5345
535,-0.9,-0.32,-0.29,6.12,2.08,-129.57,5345
536,-0.9,-0.36,-0.24,5.65,1.67,-129.0,5345
537,-0.88,-0.41,-0.23,5.57,2.19,-128.7,5345
538,-0.86,-0.37,-0.25,5.79,2.88,-128.91,5345
539,-0.89,-0.38,-0.25,6.09,2.56,-128.89,5345
540,-0.88,-0.41,-0.25,5.95,2.05,-128.96,5345
541,-0.87,-0.44,-0.25,6.02,1.87,-128.46,5345
542,-0.84,-0.44,-0.25,5.91,1.54,-128.76,5345
543,-0.82,-0.48,-0.24,5.95,2.24,-128.7,5345
544,-0.84,-0.49,-0.26,5.75,1.26,-128.21,5345
545,-0.83,-0.49,-0.25,5.85,1.58,-128.68,5345
546,-0.83,-0.54,-0.24,5.99,1.05,-127.77,-3262
547,-0.8,-0.49,-0.25,6.1,0.56,-128.26,-3262
548,-0.79,-0.54,-0.25,5.88,0.64,-128.37,-3262
549,-0.77,-0.55,-0.24,5.93,0.11,-128.2,-3262
550,-0.76,-0.54,-0.23,5.96,1.31,-128.89,-3262
551,-0.77,-0.61,-0.25,6.13,0.96,-127.79,-3262
552,-0.76,-0.59,-0.23,6.09,1.11,-128.27,-3262
553,-0.72,-0.57,-0.24,6.11,1.57,-128.63,-3262
554,-0.73,-0.61,-0.24,6.31,1.65,-128.8,-3262
555,-0.7,-0.64,-0.19,6.26,2.3,-128.56,-3262
556,-0.71,-0.66,-0.25,6.52,2.3,-128.92,-3262
557,-0.69,-0.68,-0.22,5.79,1.79,-128.3,-3262
558,-0.7,-0.68,-0.21,6.18,2.66,-128.53,-3262
559,-0.69,-0.72,-0.25,6.16,1.56,-128.1,-12298
560,-0.66,-0.69,-0.2,5.81,1.96,-128.61,-12298
561,-0.66,-0.76,-0.22,5.95,2.02,-128.3,-12298
562,-0.63,-0.71,-0.21,5.81,2.47,-129.09,-12298
563,-0.61,-0.76,-0.22,6.08,2.12,-129.07,-12298
564,-0.6,-0.72,-0.23,6.13,1.8,-128.82,-12298
565,-0.6,-0.78,-0.22,6.4,2.53,-129.6,-12298
566,-0.58,-0.79,-0.2,6.05,2.59,-128.88,-12298
567,-0.58,-0.79,-0.22,6.47,2.82,-129.56,-12298
568,-0.55,-0.74,-0.2,5.6,3.12,-129.79,-12298
569,-0.53,-0.79,-0.22,5.28,2.88,-132.05,-12298
570,-0.54,-0.87,-0.21,5.67,2.11,-130.44,-12298
571,-0.46,-0.78,-0.2,5.44,2.4,-130.7,-20418
572,-0.5,-0.86,-0.22,5.57,2.63,-131.85,-20418
573,-0.46,-0.91,-0.21,5.94,2.01,-130.74,-20418
574,-0.46,-0.86,-0.21,6.1,1.71,-131.42,-20418
575,-0.43,-0.9,-0.22,6.18,2.37,-131.84,-20418
576,-0.43,-0.91,-0.21,7.08,1.77,-130.89,-20418
577,-0.38,-0.9,-0.18,6.73,2.0,-131.78,-20418
578,-0.43,-0.86,-0.16,6.85,2.4,-129.08,-20418
579,-0.38,-0.79,-0.18,6.1,2.61,-132.61,-20418
580,-0.35,-1.02,-0.19,6.07,2.2,-131.31,-20418
581,-0.34,-0.84,-0.18,6.34,2.37,-132.37,-20418
582,-0.32,-0.88,-0.18,5.82,2.53,-133.45,-20418
583,-0.32,-1.0,-0.2,5.98,1.61,-133.42,-26731
584,-0.3,-0.92,-0.17,5.89,1.53,-133.31,-26731
585,-0.23,-0.94,-0.18,5.89,1.98,-134.13,-26731
586,-0.25,-0.96,-0.18,5.86,2.13,-134.11,-26731
587,-0.24,-0.97,-0.18,5.99,1.69,-134.12,-26731
588,-0.21,-0.96,-0.18,5.68,1.84,-133.49,-26731
589,-0.21,-0.95,-0.17,5.98,1.7,-134.56,-26731
590,-0.19,-0.99,-0.19,6.11,1.06,-134.1,-26731
591,-0.17,-0.96,-0.15,5.69,1.67,-134.98,-26731
592,-0.14,-0.99,-0.16,6.18,1.35,-135.13,-26731
593,-0.13,-1.0,-0.18,6.08,1.46,-134.28,-26731
594,-0.11,-0.98,-0.16,6.42,0.82,-134.63,-26731
595,-0.1,-0.95,-0.17,6.53,0.24,-135.27,-26731
596,-0.08,-0.97,-0.18,6.21,-0.44,-136.49,-32001
597,-0.02,-1.01,-0.12,6.09,0.75,-135.69,-32001
598,-0.01,-1.0,-0.15,6.58,0.76,-135.94,-32001
599,0.0,-0.98,-0.14,6.24,1.53,-136.5,-32001
600,0.01,-1.05,-0.14,6.64,1.69,-135.66,-32001
601,0.02,-0.97,-0.16,6.26,1.34,-136.25,-32001
602,0.06,-1.02,-0.11,6.21,2.39,-136.64,-32001
603,0.07,-1.01,-0.15,6.24,1.76,-135.7,-32001
604,0.11,-0.96,-0.11,6.53,2.12,-137.14,-32001
605,0.11,-1.03,-0.12,6.51,2.31,-136.69,-32001
606,0.12,-0.98,-0.11,6.05,2.62,-137.3,-32001
607,0.13,-0.99,-0.12,6.39,2.06,-138.03,-32001
608,0.15,-1.0,-0.15,6.36,1.5,-137.76,-35848
609,0.18,-1.04,-0.11,6.78,1.99,-137.24,-35848
610,0.22,-0.97,-0.11,6.47,2.13,-137.21,-35848
611,0.2,-0.97,-0.11,6.17,2.08,-138.37,-35848
612,0.24,-1.0,-0.12,6.47,2.02,-138.07,-35848
613,0.26,-0.91,-0.1,6.06,2.24,-139.15,-35848
614,0.28,-0.97,-0.1,6.05,2.12,-139.92,-35848
615,0.29,-0.99,-0.1,6.05,2.69,-138.7,-35848
616,0.31,-0.93,-0.11,6.11,2.2,-139.93,-35848
617,0.34,-0.97,-0.09,5.96,2.01,-140.11,-35848
618,0.34,-0.92,-0.11,6.08,1.68,-140.63,-35848
619,0.39,-0.97,-0.08,6.39,2.01,-140.71,-35848
620,0.39,-0.94,-0.1,6.67,1.81,-139.96,-35848
621,0.41,-0.93,-0.07,6.4,2.37,-141.35,-37995
622,0.45,-0.93,-0.08,6.38,2.6,-140.91,-37995
623,0.44,-0.93,-0.1,6.94,2.19,-140.86,-37995
624,0.47,-0.92,-0.07,6.63,3.15,-140.73,-37995
625,0.5,-0.88,-0.06,6.92,2.85,-141.29,-37995
626,0.49,-0.84,-0.07,6.76,2.12,-142.02,-37995
627,0.5,-0.89,-0.07,6.2,2.4,-141.33,-37995
628,0.53,-0.86,-0.06,6.4,2.37,-142.34,-37995
629,0.55,-0.86,-0.06,6.5,2.24,-142.4,-37995
630,0.56,-0.89,-0.08,6.33,1.56,-142.55,-37995
631,0.57,-0.85,-0.07,6.8,2.47,-141.84,-37995
632,0.59,-0.8,-0.04,6.38,2.78,-142.11,-37995
633,0.62,-0.81,-0.07,6.43,1.69,-143.01,-37940
634,0.67,-0.83,-0.03,6.83,2.76,-142.79,-37940
635,0.62,-0.75,-0.09,6.74,1.76,-142.18,-37940
636,0.67,-0.75,-0.06,7.05,0.87,-143.47,-37940
637,0.68,-0.82,-0.03,6.39,1.23,-143.24,-37940
638,0.68,-0.71,-0.06,6.76,0.66,-143.71,-37940
639,0.71,-0.74,-0.03,5.73,0.72,-144.15,-37940
640,0.75,-0.75,-0.04,6.32,1.34,-144.07,-37940
641,0.72,-0.71,-0.03,6.05,1.34,-143.68,-37940
642,0.76,-0.71,-0.03,6.02,1.0,-143.83,-37940
643,0.79,-0.66,-0.01,6.49,0.63,-145.06,-37940
644,0.79,-0.7,-0.03,6.37,1.23,-144.38,-37940
645,0.81,-0.66,0.0,6.65,2.21,-144.17,-35904
646,0.69,-0.67,-0.11,6.93,1.31,-143.48,-35904
647,0.86,-0.67,0.03,6.79,2.11,-145.04,-35904
648,0.81,-0.58,-0.07,6.44,2.28,-144.98,-35904
649,0.88,-0.57,0.04,6.79,2.6,-146.2,-35904
650,0.88,-0.59,-0.05,6.57,2.95,-144.94,-35904
651,0.84,-0.54,-0.02,6.48,2.92,-145.44,-35904
652,0.89,-0.51,0.03,6.45,2.05,-146.03,-35904
653,0.88,-0.53,-0.01,6.47,2.46,-145.71,-35904
654,0.92,-0.48,0.01,6.23,2.56,-145.9,-35904
655,0.92,-0.48,-0.0,6.21,2.6,-146.52,-35904
656,0.92,-0.46,-0.0,6.05,2.37,-146.45,-35904
657,0.92,-0.45,-0.0,6.58,2.11,-146.09,-35904
658,0.97,-0.44,-0.03,6.51,2.78,-146.02,-31504
659,0.96,-0.38,-0.01,6.23,2.13,-146.8,-31504
660,0.95,-0.41,-0.02,6.31,1.99,-146.31,-31504
661,0.99,-0.38,0.02,6.4,2.33,-146.67,-31504
662,0.96,-0.39,0.0,6.7,2.97,-145.87,-31504
663,1.0,-0.35,0.02,6.52,3.95,-145.92,-31504
664,1.04,-0.39,-0.05,6.46,1.85,-144.99,-31504
665,1.02,-0.4,-0.0,6.63,2.83,-144.92,-31504
666,1.04,-0.32,0.01,6.89,1.92,-145.21,-31504
667,1.04,-0.34,-0.0,6.91,2.66,-145.6,-31504
668,0.99,-0.16,0.03,7.12,2.22,-147.73,-31504
669,1.03,-0.2,0.0,6.62,2.32,-147.37,-31504
670,1.04,-0.22,0.04,6.73,3.79,-147.09,-25349
671,1.01,-0.17,-0.04,6.84,1.24,-146.41,-25349
672,1.08,-0.12,0.06,6.87,2.63,-147.35,-25349
673,1.09,-0.1,0.01,6.61,2.78,-147.16,-25349
674,1.03,-0.12,0.02,6.76,2.46,-147.22,-25349
675,1.02,-0.11,-0.0,6.64,1.37,-146.84,-25349
676,1.03,-0.09,0.03,6.77,2.2,-146.96,-25349
677,1.01,-0.04,-0.03,6.58,0.89,-147.76,-25349
678,1.04,-0.04,0.04,6.28,1.19,-147.86,-25349
679,1.02,-0.03,0.03,6.69,3.3,-147.21,-25349
680,1.0,0.01,-0.05,6.56,-1.4,-147.53,-25349
681,1.08,0.02,0.09,6.46,1.98,-147.46,-25349
682,1.03,0.06,0.0,6.89,1.69,-147.53,-25349
683,1.07,0.09,0.06,6.52,1.95,-147.72,-17501
684,1.05,0.09,0.02,6.6,2.58,-147.56,-17501
685,1.02,0.1,0.04,6.47,3.09,-147.01,-17501
686,1.01,0.11,0.01,6.45,1.58,-146.7,-17501
687,1.06,0.16,0.03,6.51,1.73,-147.23,-17501
688,1.04,0.18,0.04,6.26,4.35,-147.44,-17501
689,1.0,0.16,-0.04,6.92,1.37,-146.91,-17501
690,1.03,0.19,0.04,7.11,3.04,-147.22,-17501
691,1.0,0.24,-0.02,6.88,1.02,-147.6,-17501
692,1.02,0.26,0.05,6.93,2.12,-148.15,-17501
693,1.0,0.27,-0.01,6.87,1.52,-147.45,-17501
694,1.01,0.31,0.04,6.53,2.76,-147.44,-17501
695,0.94,0.29,-0.02,6.68,1.34,-147.23,-7975
696,1.01,0.33,0.09,6.44,1.9,-147.42,-7975
697,0.98,0.38,-0.0,6.53,4.63,-147.86,-7975
698,0.94,0.34,0.02,6.28,0.08,-146.89,-7975
699,1.01,0.4,0.03,6.73,3.6,-147.76,-7975
700,0.91,0.36,-0.03,6.71,0.87,-146.77,-7975
701,0.98,0.5,0.07,6.98,3.55,-148.08,-7975
702,0.91,0.44,-0.05,7.08,1.39,-147.79,-7975
703,0.95,0.52,0.06,6.5,3.13,-147.79,-7975
704,0.95,0.47,-0.01,6.55,4.66,-147.77,-7975
705,0.85,0.49,-0.03,7.09,1.5,-146.69,-7975
706,0.94,0.57,0.04,6.89,3.81,-148.22,-7975
707,0.86,0.5,-0.03,6.69,2.31,-147.6,1869
708,0.88,0.58,0.04,6.7,2.8,-147.46,1869
709,0.88,0.54,-0.01,6.4,2.95,-147.46,1869
710,0.84,0.57,0.03,6.47,3.01,-147.75,1869
711,0.83,0.59,-0.03,7.08,1.8,-147.94,1869
712,0.85,0.64,0.02,7.02,3.0,-148.35,1869
713,0.83,0.65,-0.01,6.85,2.29,-148.29,1869
714,0.78,0.65,0.01,6.91,2.41,-148.58,1869
715,0.79,0.66,-0.03,7.22,1.46,-147.95,1869
716,0.78,0.71,0.02,6.99,3.31,-148.87,1869
717,0.75,0.7,-0.01,6.94,1.73,-148.53,1869
718,0.76,0.73,0.0,6.82,2.67,-149.15,1869
719,0.72,0.72,-0.05,6.59,2.12,-149.27,1869
720,0.68,0.71,0.0,6.51,1.18,-149.22,11448
721,0.74,0.79,0.01,6.58,1.97,-149.36,11448
722,0.68,0.76,-0.01,6.21,2.0,-148.98,11448
723,0.67,0.79,-0.01,6.7,1.69,-149.38,11448
724,0.65,0.84,-0.01,6.6,2.31,-149.85,11448
725,0.65,0.79,-0.01,7.02,1.88,-150.12,11448
726,0.62,0.82,-0.04,7.23,1.28,-148.81,11448
727,0.61,0.88,-0.04,6.56,2.05,-151.18,11448
728,0.6,0.83,-0.03,6.9,2.25,-150.45,11448
729,0.55,0.86,-0.04,6.83,1.59,-149.81,11448
730,0.55,0.88,-0.03,6.71,2.27,-151.21,11448
731,0.53,0.88,-0.05,6.26,1.37,-150.11,11448
732,0.51,0.95,-0.04,6.27,2.32,-151.6,20200
733,0.49,0.81,-0.03,6.68,1.65,-150.67,20200
734,0.46,0.95,-0.01,6.98,1.93,-150.53,20200
735,0.45,0.93,-0.05,7.14,2.48,-152.13,20200
736,0.41,0.9,-0.04,7.48,1.51,-150.62,20200
737,0.41,0.95,-0.06,7.16,1.47,-151.12,20200
738,0.4,0.96,-0.06,6.5,2.11,-151.95,20200
739,0.36,0.93,-0.06,6.85,1.42,-151.02,20200
740,0.37,0.96,-0.05,6.32,2.02,-152.09,20200
741,0.34,0.97,-0.09,6.58,1.53,-152.52,20200
742,0.32,0.96,-0.05,7.11,2.22,-152.0,20200
743,0.3,0.96,-0.06,6.34,1.49,-151.61,20200
744,0.26,0.97,-0.05,6.66,2.5,-152.15,20200
745,0.24,0.99,-0.09,6.95,1.92,-151.84,27369
746,0.25,0.99,-0.06,6.64,2.93,-151.95,27369
747,0.18,0.94,-0.08,6.86,3.11,-151.58,27369
748,0.18,1.0,-0.08,6.27,2.41,-152.05,27369
749,0.16,0.97,-0.12,6.88,2.8,-152.61,27369
750,0.11,1.0,-0.08,6.85,2.4,-152.95,27369
751,0.13,0.95,-0.08,7.19,2.29,-153.35,27369
752,0.09,1.01,-0.09,7.39,1.52,-152.82,27369
753,0.06,1.01,-0.09,7.33,2.6,-152.93,27369
754,0.06,0.98,-0.08,6.84,2.26,-152.91,27369
755,0.04,1.01,-0.13,6.61,2.01,-153.57,27369
756,0.02,1.0,-0.12,6.53,2.16,-153.38,27369
757,-0.02,1.0,-0.1,6.61,2.11,-153.86,33113
758,-0.04,0.98,-0.1,6.58,2.18,-153.27,33113
759,-0.07,1.01,-0.14,6.6,2.0,-153.96,33113
760,-0.05,0.95,-0.12,6.68,1.72,-154.49,33113
761,-0.1,1.0,-0.11,7.03,2.11,-154.34,33113
762,-0.13,1.0,-0.14,6.86,2.21,-153.89,33113
763,-0.16,1.01,-0.11,6.89,1.76,-153.92,33113
764,-0.16,0.97,-0.14,6.89,1.7,-154.03,33113
765,-0.18,0.98,-0.14,6.47,1.73,-154.15,33113
766,-0.21,0.98,-0.13,6.47,1.5,-154.79,33113
767,-0.21,0.93,-0.13,6.22,1.41,-154.34,33113
768,-0.22,0.93,-0.12,6.38,2.38,-154.69,33113
769,-0.27,0.96,-0.14,6.62,2.37,-154.59,36583
770,-0.26,0.94,-0.14,6.63,2.33,-155.76,36583
771,-0.3,0.89,-0.14,6.63,2.36,-154.34,36583
772,-0.32,0.93,-0.13,6.89,2.94,-155.41,36583
773,-0.35,0.91,-0.18,7.03,2.17,-155.32,36583
774,-0.35,0.92,-0.15,6.82,2.21,-155.88,36583
775,-0.36,0.89,-0.15,6.98,2.78,-155.8,36583
776,-0.41,0.9,-0.17,6.95,2.24,-156.04,36583
777,-0.44,0.87,-0.17,6.66,1.82,-155.73,36583
778,-0.4,0.88,-0.14,7.21,2.53,-156.31,36583
779,-0.46,0.86,-0.19,6.79,2.85,-155.89,36583
780,-0.48,0.85,-0.15,7.02,2.43,-156.9,36583
781,-0.49,0.82,-0.19,7.09,2.49,-156.26,36583
782,-0.52,0.83,-0.17,6.99,3.09,-156.23,37394
783,-0.53,0.81,-0.19,7.27,1.92,-156.59,37394
784,-0.54,0.8,-0.19,6.78,1.79,-156.44,37394
785,-0.54,0.78,-0.15,7.03,2.64,-155.85,37394
786,-0.58,0.78,-0.2,6.77,1.92,-155.31,37394
787,-0.59,0.75,-0.19,6.74,3.08,-156.18,37394
788,-0.62,0.72,-0.18,6.73,2.47,-155.24,37394
789,-0.63,0.71,-0.23,6.48,2.14,-154.97,37394
790,-0.65,0.7,-0.2,6.63,3.08,-155.0,37394
791,-0.67,0.71,-0.2,6.81,2.61,-155.18,37394
792,-0.69,0.69,-0.23,6.59,1.82,-155.38,37394
793,-0.7,0.65,-0.21,6.63,2.13,-155.69,37394
794,-0.71,0.62,-0.21,6.69,1.57,-154.73,35544
795,-0.69,0.62,-0.2,7.09,2.52,-154.5,35544
796,-0.74,0.62,-0.22,7.4,2.08,-154.42,35544
797,-0.74,0.59,-0.21,6.98,2.74,-154.01,35544
798,-0.76,0.59,-0.23,7.12,2.51,-154.23,35544
799,-0.78,0.57,-0.23,7.2,2.48,-154.66,35544
800,-0.78,0.55,-0.23,6.94,2.18,-154.29,35544
801,-0.77,0.51,-0.25,6.75,1.92,-154.11,35544
802,-0.81,0.51,-0.21,6.81,1.96,-154.73,35544
803,-0.82,0.47,-0.24,6.78,2.3,-154.15,35544
804,-0.83,0.47,-0.23,6.44,1.93,-154.22,35544
805,-0.84,0.45,-0.22,6.85,2.13,-153.91,35544
806,-0.85,0.45,-0.23,6.49,1.73,-154.21,35544
807,-0.85,0.4,-0.22,6.76,2.07,-154.46,31285
808,-0.86,0.37,-0.21,6.73,2.59,-153.71,31285
809,-0.88,0.36,-0.24,6.56,2.42,-154.02,31285
810,-0.88,0.34,-0.24,6.9,1.94,-153.32,31285
811,-0.87,0.31,-0.25,7.07,1.84,-153.02,31285
812,-0.9,0.3,-0.25,6.69,1.77,-152.74,31285
813,-0.92,0.28,-0.22,6.88,2.37,-153.0,31285
814,-0.92,0.27,-0.26,6.95,1.96,-152.43,31285
815,-0.9,0.24,-0.26,6.68,1.28,-152.48,31285
816,-0.87,0.23,-0.23,6.92,1.98,-153.19,31285
817,-0.91,0.22,-0.25,6.87,1.27,-153.31,31285
818,-0.9,0.16,-0.26,6.77,1.74,-152.29,31285
819,-0.95,0.16,-0.24,6.72,1.85,-151.98,24349
820,-0.94,0.16,-0.26,7.02,1.3,-152.28,24349
821,-0.92,0.12,-0.22,6.98,2.24,-152.31,24349
822,-0.94,0.09,-0.28,6.74,1.06,-151.94,24349
823,-0.93,0.08,-0.22,6.98,2.0,-152.12,24349
824,-0.94,0.05,-0.26,6.87,1.6,-151.66,24349
825,-0.95,0.02,-0.24,6.86,2.41,-151.64,24349
826,-0.94,0.01,-0.26,6.76,1.28,-151.66,24349
827,-0.95,-0.03,-0.24,6.73,2.3,-151.63,24349
828,-0.93,-0.02,-0.23,6.57,1.79,-151.59,24349
829,-0.93,-0.05,-0.26,6.22,2.31,-151.66,24349
830,-0.95,-0.06,-0.23,6.15,2.82,-151.76,24349
831,-0.95,-0.09,-0.26,6.82,2.11,-151.84,15535
832,-0.9,-0.13,-0.23,7.31,3.89,-151.36,15535
833,-0.95,-0.16,-0.28,6.84,2.81,-150.82,15535
834,-0.95,-0.13,-0.22,6.58,4.17,-151.37,15535
835,-0.98,-0.22,-0.32,6.44,1.27,-150.92,15535
836,-0.87,-0.21,-0.19,6.13,3.76,-151.31,15535
837,-0.94,-0.25,-0.3,6.36,1.25,-150.79,15535
838,-0.9,-0.25,-0.22,6.47,3.21,-151.4,15535
839,-0.93,-0.27,-0.29,6.49,1.99,-151.21,15535
840,-0.85,-0.27,-0.25,7.02,2.29,-151.62,15535
841,-0.9,-0.3,-0.25,6.87,3.18,-151.56,15535
842,-0.89,-0.35,-0.21,6.95,3.97,-151.0,15535
843,-0.88,-0.39,-0.3,7.02,2.65,-150.66,15535
844,-0.82,-0.43,-0.26,6.97,0.64,-150.71,5507
845,-0.86,-0.42,-0.2,6.57,2.65,-151.32,5507
846,-0.86,-0.45,-0.26,6.42,1.66,-151.03,5507
847,-0.84,-0.43,-0.21,6.67,2.99,-151.06,5507
848,-0.83,-0.43,-0.25,6.87,3.34,-151.81,5507
849,-0.89,-0.5,-0.3,6.82,0.07,-150.56,5507
850,-0.76,-0.4,-0.19,6.91,2.21,-152.5,5507
851,-0.84,-0.54,-0.29,6.92,0.4,-151.48,5507
852,-0.77,-0.47,-0.21,6.91,1.78,-152.21,5507
853,-0.79,-0.52,-0.23,6.79,1.5,-152.08,5507
854,-0.77,-0.58,-0.3,6.48,0.33,-151.43,5507
855,-0.76,-0.58,-0.18,6.66,2.13,-151.89,5507
856,-0.75,-0.62,-0.25,6.39,2.05,-151.66,-4403
857,-0.74,-0.59,-0.23,6.89,2.4,-151.97,-4403
858,-0.73,-0.65,-0.21,6.29,2.97,-152.09,-4403
859,-0.72,-0.64,-0.25,6.61,2.22,-152.71,-4403
860,-0.74,-0.65,-0.25,7.28,1.33,-152.61,-4403
861,-0.67,-0.68,-0.21,6.7,2.42,-152.56,-4403
862,-0.68,-0.63,-0.27,7.49,0.79,-152.74,-4403
863,-0.63,-0.67,-0.21,7.03,2.4,-153.42,-4403
864,-0.65,-0.72,-0.23,6.71,2.03,-152.62,-4403
865,-0.62,-0.69,-0.22,6.73,2.21,-153.61,-4403
866,-0.58,-0.74,-0.2,6.58,2.73,-152.72,-4403
867,-0.57,-0.75,-0.22,6.45,3.04,-153.21,-4403
868,-0.6,-0.81,-0.21,6.7,2.27,-154.08,-4403
869,-0.52,-0.78,-0.19,6.71,2.23,-153.31,-13704
870,-0.54,-0.78,-0.21,6.36,2.96,-153.93,-13704
871,-0.49,-0.8,-0.2,6.5,2.85,-154.3,-13704
872,-0.47,-0.78,-0.19,6.05,4.39,-155.44,-13704
873,-0.44,-0.82,-0.18,5.91,5.78,-157.01,-13704
874,-0.51,-0.98,-0.29,6.34,3.3,-155.05,-13704
875,-0.43,-0.8,-0.19,6.54,2.75,-153.89,-13704
876,-0.44,-0.9,-0.24,6.62,2.22,-155.94,-13704
877,-0.4,-0.88,-0.22,6.98,2.05,-154.31,-13704
878,-0.39,-0.83,-0.18,6.85,3.0,-156.24,-13704
879,-0.36,-0.97,-0.21,7.27,2.55,-155.45,-13704
880,-0.35,-0.88,-0.19,7.18,2.76,-155.53,-13704
881,-0.31,-0.91,-0.16,6.75,3.69,-157.2,-22286
882,-0.33,-0.96,-0.23,6.99,2.8,-156.31,-22286
883,-0.29,-0.96,-0.16,6.87,2.93,-156.44,-22286
884,-0.27,-0.95,-0.18,6.97,2.36,-157.2,-22286
885,-0.23,-0.95,-0.18,7.12,1.73,-155.75,-22286
886,-0.23,-0.95,-0.18,7.14,1.83,-157.69,-22286
887,-0.22,-0.98,-0.21,7.44,0.55,-156.7,-22286
888,-0.17,-0.97,-0.14,7.32,0.9,-157.44,-22286
889,-0.14,-0.92,-0.17,6.95,0.24,-158.22,-22286
890,-0.11,-1.02,-0.15,6.92,1.0,-159.5,-22286
891,-0.12,-1.02,-0.14,7.1,1.4,-158.5,-22286
892,-0.09,-0.99,-0.17,7.32,1.41,-158.83,-22286
893,-0.05,-1.01,-0.15,7.57,1.8,-158.66,-29882
