ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
6023,1.37,-0.62,0.18,36.35,14.91,-250.75,-13465
6024,1.65,-1.05,-0.12,34.68,17.44,-250.75,-13465
6025,0.4,-1.3,-0.29,36.0,15.26,-250.75,-13465
6026,0.78,-0.59,0.11,44.21,0.07,-250.75,-13465
6027,1.99,0.01,0.48,39.15,15.92,-250.75,25929
6028,1.4,-1.4,0.12,32.9,16.3,-250.75,25929
6029,1.76,-1.56,0.23,35.42,18.23,-250.75,25929
6030,1.23,-1.43,-0.12,36.92,21.31,-250.75,25929
6031,1.94,-1.25,-0.11,35.95,-3.41,-250.75,25929
6032,1.8,-1.3,0.21,33.47,20.26,-250.75,25929
6033,1.99,-0.89,0.62,37.6,-13.26,-250.75,25929
6034,1.99,-0.74,0.15,37.58,32.21,-250.75,25929
6035,1.99,-0.16,0.18,33.88,0.56,-250.75,25929
6036,1.99,-0.95,0.46,35.63,30.96,-250.75,25929
6037,1.99,-1.01,-0.47,34.8,1.95,-250.75,25929
6038,1.99,-1.03,0.87,37.21,27.73,-250.75,25929
6039,1.7,-0.58,-0.16,37.82,1.37,-250.75,25929
6040,1.99,-0.48,-0.15,36.24,4.92,-250.75,9562
6041,1.99,-0.36,0.78,33.27,26.31,-250.75,9562
6042,1.99,0.39,-0.39,35.49,-1.58,-250.75,9562
6043,1.99,0.54,0.92,30.88,15.17,-250.75,9562
6044,1.65,0.09,-0.1,33.98,18.89,-250.75,9562
6045,1.99,0.25,-0.02,33.27,9.41,-250.75,9562
6046,1.99,0.43,0.7,30.53,21.34,-250.75,9562
6047,1.38,0.38,0.08,36.18,-0.06,-250.75,9562
6048,1.99,1.28,0.65,34.63,20.37,-250.75,9562
6049,1.99,0.78,-0.09,37.83,6.76,-250.75,9562
6050,1.99,1.05,0.99,39.6,19.24,-250.75,9562
6051,1.86,0.88,0.43,31.07,14.37,-250.75,9562
6052,1.99,1.2,0.09,37.5,14.52,-250.75,-30322
6053,1.88,1.92,0.74,40.31,21.34,-250.75,-30322
6054,1.99,0.84,0.15,36.27,0.58,-250.75,-30322
6055,1.89,0.99,0.4,33.98,20.15,-250.75,-30322
6056,0.95,0.97,0.24,30.74,11.73,-250.75,-30322
6057,1.31,0.91,-0.0,32.49,10.85,-250.75,-30322
6058,1.88,0.81,0.21,31.7,14.66,-250.75,-30322
6059,1.12,1.24,0.02,28.72,18.51,-250.75,-30322
6060,1.62,1.07,0.37,38.16,17.82,-250.75,-30322
6061,1.09,0.74,-0.24,38.25,1.2,-250.75,-30322
6062,1.89,0.39,0.61,36.79,20.12,-250.75,-30322
6063,0.65,0.61,-0.33,37.12,9.63,-250.75,-30322
6064,1.1,0.8,0.36,38.18,15.99,-250.75,-20114
6065,0.27,0.62,-0.03,35.07,8.47,-250.75,-20114
6066,0.85,0.3,-0.06,34.13,9.08,-250.75,-20114
6067,0.95,-0.08,0.02,32.62,11.39,-250.75,-20114
6068,0.57,0.19,-0.16,30.67,10.69,-250.75,-20114
6069,0.82,-0.06,0.05,32.7,17.39,-250.75,-20114
6070,0.52,-0.32,-0.04,37.63,7.29,-250.75,-20114
6071,0.91,-0.11,0.12,35.45,11.31,-250.75,-20114
6072,0.97,0.19,0.09,37.66,11.85,-250.75,-20114
6073,0.78,-0.1,0.05,35.66,14.42,-250.75,-20114
6074,1.91,-0.63,-0.45,35.73,8.47,-250.75,-20114
6075,0.81,-0.98,0.04,34.5,12.94,-250.75,-20114
6076,1.72,-0.13,-0.59,38.08,1.51,-250.75,-20114
6077,1.13,-1.01,0.77,35.1,22.23,-250.75,22825
6078,1.04,-0.85,-0.91,28.33,1.76,-250.75,22825
6079,1.55,-1.48,0.45,29.69,20.62,-250.75,22825
6080,0.65,-0.66,0.19,36.02,16.86,-250.75,22825
6081,1.47,-1.01,-0.25,35.08,9.98,-250.75,22825
6082,1.53,-1.01,0.05,34.4,14.23,-250.75,22825
6083,1.99,-0.99,0.33,36.7,-3.6,-250.75,22825
6084,1.99,-1.69,0.27,37.31,18.6,-250.75,22825
6085,1.99,-0.96,-0.14,37.73,0.91,-250.75,22825
6086,1.72,-1.18,0.65,32.03,31.44,-250.75,22825
6087,1.99,-0.68,-0.23,36.44,2.36,-250.75,22825
6088,1.99,-0.66,0.44,37.05,22.87,-250.75,22825
6089,1.51,-0.92,-0.37,33.64,-2.69,-250.75,12989
6090,1.99,-0.2,0.85,36.66,12.9,-250.75,12989
6091,1.99,-0.7,-0.19,32.88,5.45,-250.75,12989
6092,1.99,-0.67,0.77,35.82,21.44,-250.75,12989
6093,1.36,0.3,0.07,32.09,11.0,-250.75,12989
6094,1.99,0.56,0.86,34.34,21.86,-250.75,12989
6095,1.99,0.39,0.34,37.42,9.02,-250.75,12989
6096,1.99,0.24,0.48,33.08,9.26,-250.75,12989
6097,1.99,0.28,0.22,32.31,5.17,-250.75,12989
6098,1.99,-0.55,0.14,35.26,13.07,-250.75,12989
6099,1.99,0.27,0.11,33.64,13.25,-250.75,12989
6100,1.99,0.6,0.32,29.93,8.53,-250.75,12989
6101,1.99,0.33,0.17,32.21,25.15,-250.75,-27302
6102,1.99,1.14,0.37,37.97,4.31,-250.75,-27302
6103,1.99,0.72,0.14,37.34,19.96,-250.75,-27302
6104,1.99,0.4,0.16,35.4,-1.0,-250.75,-27302
6105,1.95,1.11,0.2,34.69,10.7,-250.75,-27302
6106,1.44,1.03,-0.46,33.47,10.37,-250.75,-27302
6107,1.99,1.28,0.4,34.24,13.51,-250.75,-27302
6108,0.7,0.89,0.12,34.53,14.48,-250.75,-27302
6109,1.73,1.25,0.52,42.18,15.25,-250.75,-27302
6110,1.37,1.0,0.27,35.53,17.66,-250.75,-27302
6111,1.96,0.49,0.06,39.69,-0.24,-250.75,-27302
6112,1.38,-0.24,0.06,33.75,19.56,-250.75,-27302
6113,0.77,0.62,-0.11,35.3,15.28,-250.75,-27302
6114,0.83,0.66,-0.12,35.76,11.78,-250.75,-23080
6115,1.15,0.4,-0.24,38.51,7.16,-250.75,-23080
6116,0.93,-0.02,-0.08,32.74,10.76,-250.75,-23080
6117,0.09,0.17,0.02,33.47,9.98,-250.75,-23080
6118,0.95,0.13,0.09,31.86,14.89,-250.75,-23080
6119,0.49,0.12,-0.2,30.56,9.15,-250.75,-23080
6120,0.99,-0.12,0.22,34.86,14.7,-250.75,-23080
6121,1.29,-0.49,-0.17,33.44,11.94,-250.75,-23080
6122,1.22,0.24,0.4,39.57,13.88,-250.75,-23080
6123,1.59,-0.85,-0.27,36.22,5.42,-250.75,-23080
6124,1.05,-0.68,0.17,34.0,15.05,-250.75,-23080
6125,1.99,-1.38,-0.67,38.17,0.66,-250.75,-23080
6126,1.26,-0.75,0.41,36.18,22.71,-250.75,20875
6127,1.89,-0.57,0.08,38.44,6.02,-250.75,20875
6128,1.14,-0.54,0.42,32.21,25.02,-250.75,20875
6129,1.53,-1.7,0.28,39.55,19.45,-250.75,20875
6130,1.94,-0.8,-0.58,39.56,-1.17,-250.75,20875
6131,1.73,-1.36,0.61,39.54,17.31,-250.75,20875
6132,1.99,-0.54,-0.14,38.81,-11.02,-250.75,20875
6133,1.99,-1.76,0.44,34.98,26.45,-250.75,20875
6134,1.99,-0.49,0.11,36.34,2.47,-250.75,20875
6135,1.99,-1.28,0.3,31.85,20.66,-250.75,20875
6136,1.99,-1.05,0.0,36.37,9.35,-250.75,20875
6137,1.99,-0.56,0.51,36.08,18.86,-250.75,20875
6138,1.99,-0.87,-0.33,35.74,6.95,-250.75,14920
6139,1.99,-0.57,0.67,41.28,10.4,-250.75,14920
6140,1.99,-1.38,-0.39,37.4,9.69,-250.75,14920
6141,1.99,-0.65,0.5,33.56,18.4,-250.75,14920
6142,1.99,0.44,0.29,36.76,15.11,-250.75,14920
6143,1.99,-0.37,0.49,36.22,17.76,-250.75,14920
6144,1.99,0.19,0.29,36.93,6.44,-250.75,14920
6145,1.02,0.27,0.3,33.47,12.95,-250.75,14920
6146,1.99,0.32,0.29,39.25,5.24,-250.75,14920
6147,1.99,0.31,0.35,39.26,21.84,-250.75,14920
6148,1.99,0.4,0.32,38.49,4.4,-250.75,14920
6149,1.99,0.14,0.16,35.95,18.23,-250.75,14920
6150,1.94,-0.14,0.61,36.53,21.97,-250.75,14920
6151,1.99,-0.08,-0.62,33.92,10.35,-250.75,-26469
6152,1.99,0.67,0.5,39.05,4.66,-250.75,-26469
6153,1.99,0.39,0.16,32.94,22.11,-250.75,-26469
6154,1.73,0.88,-0.46,32.74,4.25,-250.75,-26469
6155,1.56,0.65,0.47,31.37,10.32,-250.75,-26469
6156,1.99,0.26,0.4,37.48,15.76,-250.75,-26469
6157,0.4,0.92,0.17,34.21,23.47,-250.75,-26469
6158,1.92,1.33,-0.6,32.74,0.53,-250.75,-26469
6159,0.47,0.82,0.02,36.07,10.22,-250.75,-26469
6160,1.99,0.5,0.51,37.62,8.24,-250.75,-26469
6161,0.69,0.22,-0.22,35.19,14.89,-250.75,-26469
6162,1.28,0.83,-0.01,36.34,10.91,-250.75,-26469
6163,1.42,0.56,0.06,38.91,16.89,-250.75,-22363
6164,1.46,0.24,-0.12,37.56,5.34,-250.75,-22363
6165,0.56,0.1,-0.07,31.61,17.23,-250.75,-22363
6166,1.83,0.47,0.12,36.76,6.06,-250.75,-22363
6167,0.61,-0.15,-0.01,36.52,13.46,-250.75,-22363
6168,0.7,-0.1,0.06,37.32,7.88,-250.75,-22363
6169,0.58,-0.28,0.05,36.34,9.58,-250.75,-22363
6170,0.9,0.27,0.07,35.2,8.25,-250.75,-22363
6171,1.08,-0.54,0.29,34.91,23.39,-250.75,-22363
6172,0.31,-0.98,-0.84,35.52,0.36,-250.75,-22363
6173,1.99,-0.2,0.47,34.08,17.35,-250.75,-22363
6174,1.18,-0.72,-0.18,34.05,7.02,-250.75,-22363
6175,1.1,-0.96,0.67,38.5,20.48,-250.75,20728
6176,1.82,-0.52,0.15,37.05,4.11,-250.75,20728
6177,1.99,-0.88,0.41,36.37,24.66,-250.75,20728
6178,1.58,-0.01,-0.08,37.92,20.99,-250.75,20728
6179,1.22,-0.9,0.34,32.27,9.2,-250.75,20728
6180,1.87,-0.29,-0.16,35.39,5.91,-250.75,20728
6181,1.99,-1.04,0.97,35.46,16.18,-250.75,20728
6182,1.99,-1.32,-0.41,37.73,12.52,-250.75,20728
6183,1.99,-0.74,0.21,34.92,7.1,-250.75,20728
6184,1.99,-1.32,0.31,32.41,26.92,-250.75,20728
6185,1.99,-0.61,-0.08,34.87,10.37,-250.75,20728
6186,1.94,-0.36,0.14,35.33,19.6,-250.75,20728
6187,1.99,-0.87,0.42,43.38,-7.67,-250.75,20728
6188,1.99,-1.02,0.43,41.6,25.29,-250.75,13098
6189,1.99,-0.05,0.29,38.71,3.96,-250.75,13098
6190,1.99,-0.39,0.14,39.49,22.47,-250.75,13098
6191,1.99,-0.34,0.36,36.05,17.77,-250.75,13098
6192,1.88,-0.25,-0.15,31.72,9.6,-250.75,13098
6193,1.99,0.9,0.24,35.09,4.54,-250.75,13098
6194,1.99,-0.0,0.23,35.47,14.35,-250.75,13098
6195,1.3,-0.01,0.23,37.67,14.12,-250.75,13098
6196,1.99,0.44,0.57,34.77,9.21,-250.75,13098
6197,1.99,0.46,0.12,33.92,17.24,-250.75,13098
6198,1.99,1.18,0.52,38.5,17.52,-250.75,13098
6199,1.99,0.39,-0.03,33.74,12.85,-250.75,13098
6200,1.99,0.46,0.07,35.55,5.68,-250.75,-28399
6201,1.99,0.13,-0.27,35.62,17.97,-250.75,-28399
6202,1.35,1.13,0.06,33.57,14.54,-250.75,-28399
6203,1.84,1.17,0.3,34.4,8.93,-250.75,-28399
6204,1.99,0.35,0.19,35.73,14.01,-250.75,-28399
6205,1.89,0.38,0.11,40.89,15.28,-250.75,-28399
6206,1.62,0.77,-0.02,35.85,12.07,-250.75,-28399
6207,0.48,0.78,-0.46,32.79,3.81,-250.75,-28399
6208,1.38,0.96,0.67,37.81,29.56,-250.75,-28399
6209,1.23,0.51,-0.65,39.96,-1.74,-250.75,-28399
6210,1.14,0.73,0.34,39.63,20.37,-250.75,-28399
6211,0.62,0.44,-0.17,35.27,7.24,-250.75,-28399
6212,1.61,0.53,0.21,33.98,15.06,-250.75,-19977
6213,1.17,0.31,-0.26,33.63,9.41,-250.75,-19977
6214,1.09,0.09,0.21,34.63,11.68,-250.75,-19977
6215,0.43,-0.07,0.04,35.22,9.73,-250.75,-19977
6216,1.08,-0.07,0.32,36.63,9.86,-250.75,-19977
6217,0.67,-0.11,0.18,37.89,11.56,-250.75,-19977
6218,1.85,-0.0,-0.08,39.14,9.52,-250.75,-19977
6219,1.17,-0.22,-0.05,38.26,15.71,-250.75,-19977
6220,1.03,-0.58,0.09,35.48,19.3,-250.75,-19977
6221,0.07,-0.75,-0.24,38.64,3.63,-250.75,-19977
6222,1.51,-0.73,0.31,36.93,29.93,-250.75,-19977
6223,0.97,-0.62,-0.43,38.58,0.6,-250.75,-19977
6224,1.99,-0.54,0.69,37.71,20.18,-250.75,-19977
6225,1.44,-0.88,0.29,35.5,34.63,-250.75,22362
6226,1.8,-1.2,-0.26,36.31,1.74,-250.75,22362
6227,1.73,-1.08,-0.01,32.49,9.9,-250.75,22362
6228,1.99,-1.3,0.25,36.35,-8.6,-250.75,22362
6229,1.99,-1.98,0.49,36.95,18.22,-250.75,22362
6230,1.99,-1.1,-0.01,33.69,2.11,-250.75,22362
6231,1.99,-1.51,0.71,36.43,30.9,-250.75,22362
6232,1.36,-1.33,0.17,36.88,10.86,-250.75,22362
6233,1.99,-1.33,0.3,39.44,25.68,-250.75,22362
6234,1.39,-0.87,-0.11,33.52,-2.66,-250.75,22362
6235,1.99,-1.04,0.42,37.5,11.69,-250.75,22362
6236,1.99,-0.83,-0.07,38.19,10.03,-250.75,22362
6237,1.99,-0.62,1.01,36.36,20.26,-250.75,9422
6238,0.95,-0.28,0.03,37.26,16.42,-250.75,9422
6239,1.99,0.62,0.26,43.13,21.9,-250.75,9422
6240,1.99,-0.09,-0.09,40.26,9.37,-250.75,9422
6241,1.99,-0.18,0.15,42.28,8.15,-250.75,9422
6242,1.99,-0.22,0.21,35.91,15.08,-250.75,9422
6243,1.72,0.56,0.04,32.89,6.33,-250.75,9422
6244,1.99,0.33,0.55,37.24,15.72,-250.75,9422
6245,1.99,0.34,0.3,36.1,20.22,-250.75,9422
6246,1.99,-0.05,-0.37,35.43,8.91,-250.75,9422
6247,1.99,1.13,0.13,33.0,5.58,-250.75,9422
6248,1.99,1.32,0.94,34.62,19.28,-250.75,9422
6249,1.99,0.57,-0.24,40.31,9.99,-250.75,9422
6250,1.93,1.01,0.47,32.6,7.08,-250.75,-30195
6251,1.87,1.15,0.08,32.83,15.18,-250.75,-30195
6252,1.99,0.88,-0.37,39.47,21.1,-250.75,-30195
6253,0.65,0.96,-0.42,28.98,-1.61,-250.75,-30195
6254,1.99,0.85,0.15,33.8,10.67,-250.75,-30195
6255,1.32,0.91,0.33,33.91,12.18,-250.75,-30195
6256,0.63,0.86,0.2,34.18,19.27,-250.75,-30195
6257,1.73,1.17,0.11,42.09,12.76,-250.75,-30195
6258,0.82,0.29,-0.05,35.85,12.15,-250.75,-30195
6259,0.57,0.5,0.13,37.5,14.76,-250.75,-30195
6260,1.69,0.4,0.31,35.6,11.05,-250.75,-30195
6261,0.68,0.14,0.09,35.58,14.62,-250.75,-30195
6262,1.55,0.32,-0.1,37.76,14.66,-250.75,-15717
6263,1.12,0.22,-0.07,39.96,12.93,-250.75,-15717
6264,0.75,0.04,0.0,41.1,12.93,-250.75,-15717
6265,1.34,0.2,-0.16,39.47,17.13,-250.75,-15717
6266,0.52,-0.03,-0.03,36.27,9.99,-250.75,-15717
6267,0.61,-0.09,0.22,34.25,16.16,-250.75,-15717
6268,0.75,-0.73,0.11,37.62,7.21,-250.75,-15717
6269,0.94,0.47,-0.25,34.79,4.47,-250.75,-15717
6270,1.15,-0.69,0.11,35.23,19.35,-250.75,-15717
6271,0.78,-0.39,-0.38,31.8,7.06,-250.75,-15717
6272,1.35,-1.61,-0.7,34.21,8.59,-250.75,-15717
6273,1.1,-1.98,0.11,32.6,16.31,-250.75,-15717
6274,1.99,-1.11,0.39,39.82,16.0,-250.75,24097
6275,1.99,-0.27,-0.1,41.53,-3.34,-250.75,24097
6276,1.99,-1.23,1.23,35.14,26.42,-250.75,24097
6277,1.99,-0.6,-0.53,41.99,6.74,-250.75,24097
6278,1.99,-1.35,0.89,38.41,14.41,-250.75,24097
6279,1.47,-1.98,-0.22,35.44,15.53,-250.75,24097
6280,1.99,-1.23,0.39,42.22,5.85,-250.75,24097
6281,0.68,-0.79,-0.42,33.93,13.7,-250.75,24097
6282,1.99,-0.71,0.45,35.92,4.83,-250.75,24097
6283,1.99,-1.57,0.21,36.5,22.33,-250.75,24097
6284,1.99,-0.77,0.01,37.05,3.96,-250.75,24097
6285,1.99,-0.6,0.52,34.97,25.84,-250.75,24097
6286,1.99,-0.41,0.09,38.83,-1.56,-250.75,24097
6287,1.99,0.14,-0.07,39.01,28.08,-250.75,4381
6288,1.99,0.18,0.49,38.38,1.67,-250.75,4381
6289,1.99,-0.26,0.67,38.46,19.65,-250.75,4381
6290,1.99,0.24,-0.48,37.87,6.98,-250.75,4381
6291,1.99,0.95,0.49,35.6,4.53,-250.75,4381
6292,1.99,0.07,0.3,36.0,20.34,-250.75,4381
6293,1.99,-0.31,-0.11,41.18,12.9,-250.75,4381
6294,1.99,1.17,0.33,35.39,3.85,-250.75,4381
6295,1.99,0.89,-0.14,31.92,-3.19,-250.75,4381
6296,1.99,0.67,0.33,34.08,19.95,-250.75,4381
6297,1.76,1.07,0.46,41.17,12.43,-250.75,4381
6298,1.99,0.58,-0.46,32.18,4.56,-250.75,4381
6299,1.99,0.22,0.17,34.0,17.85,-250.75,-31898
6300,1.84,0.63,0.3,41.14,15.07,-250.75,-31898
6301,1.52,1.17,-0.18,34.17,9.77,-250.75,-31898
6302,0.59,1.42,0.18,32.3,11.71,-250.75,-31898
6303,1.93,0.7,-0.04,40.44,6.96,-250.75,-31898
6304,1.93,-0.14,-0.22,38.22,4.65,-250.75,-31898
6305,1.64,0.18,0.35,46.31,11.82,-250.75,-31898
6306,0.51,-0.02,0.15,42.44,11.89,-250.75,-31898
6307,1.14,0.21,0.04,36.4,14.56,-250.75,-31898
6308,1.12,0.1,-0.1,37.92,8.47,-250.75,-31898
6309,1.26,0.16,0.16,36.85,15.56,-250.75,-31898
6310,0.59,0.43,-0.03,38.37,8.69,-250.75,-31898
6311,1.33,-0.08,0.4,38.2,11.32,-250.75,-9552
6312,0.42,-0.17,0.03,35.15,13.06,-250.75,-9552
6313,0.64,-0.31,-0.02,31.56,11.22,-250.75,-9552
6314,1.31,-0.46,-0.2,36.4,15.95,-250.75,-9552
6315,1.23,-0.07,0.22,36.34,16.73,-250.75,-9552
6316,1.53,0.15,-0.27,41.11,9.28,-250.75,-9552
6317,0.93,-0.31,0.4,41.41,17.05,-250.75,-9552
6318,0.34,-1.98,0.15,36.24,8.5,-250.75,-9552
6319,1.25,-1.98,0.55,36.15,11.36,-250.75,-9552
6320,1.99,-1.93,-1.36,58.23,-22.51,-250.75,-9552
6321,0.95,-1.98,-1.97,12.12,-8.22,-250.75,-9552
6322,0.37,-0.92,-0.52,34.43,-5.43,-250.75,-9552
6323,2.0,-1.98,1.78,40.43,-0.64,-250.75,-9552
6324,1.99,-1.42,-0.17,29.59,23.57,-250.75,25503
6325,1.99,-1.7,1.12,42.77,10.1,-250.75,25503
6326,1.99,-1.98,-0.07,39.04,17.91,-250.75,25503
6327,1.99,-1.98,0.24,38.06,1.89,-250.75,25503
6328,1.57,-1.05,-0.03,39.31,22.3,-250.75,25503
6329,1.99,-0.68,-0.35,38.69,-14.35,-250.75,25503
6330,1.99,-1.98,0.57,36.89,32.4,-250.75,25503
6331,1.99,-0.19,-0.37,40.05,-2.63,-250.75,25503
6332,1.99,-0.91,0.46,31.63,37.15,-250.75,25503
6333,1.99,-0.2,-0.31,41.37,-2.92,-250.75,25503
6334,1.99,-0.13,0.77,39.12,28.33,-250.75,25503
6335,1.99,-0.22,-0.34,40.64,2.93,-250.75,25503
6336,1.99,-0.38,1.02,37.83,11.82,-250.75,-1967
6337,1.99,0.5,0.13,36.44,21.16,-250.75,-1967
6338,1.99,0.3,0.6,38.47,-1.05,-250.75,-1967
6339,1.99,0.45,0.22,36.75,29.37,-250.75,-1967
6340,1.99,1.18,-0.13,42.21,11.54,-250.75,-1967
6341,1.99,0.72,0.42,29.95,12.03,-250.75,-1967
6342,1.97,1.16,0.23,34.47,8.45,-250.75,-1967
6343,1.99,0.89,-0.44,39.98,-23.31,-250.75,-1967
6344,1.99,1.28,0.57,33.82,27.93,-250.75,-1967
6345,1.99,0.26,-0.13,34.73,-3.62,-250.75,-1967
6346,0.88,0.21,-0.57,29.1,18.8,-250.75,-1967
6347,1.99,0.3,0.63,35.16,20.82,-250.75,-1967
6348,0.78,0.79,0.59,36.57,19.85,-250.75,-33106
6349,1.99,-0.96,0.3,38.53,12.97,-250.75,-33106
6350,1.32,-1.09,0.05,35.49,21.98,-250.75,-33106
6351,1.24,-0.96,-0.29,41.48,-0.23,-250.75,-33106
6352,1.99,-1.89,0.09,40.26,22.09,-250.75,-33106
6353,1.77,0.55,0.17,45.47,0.08,-250.75,-33106
6354,1.07,-0.42,-0.61,24.29,23.45,-250.75,-33106
6355,1.5,-0.31,-0.24,34.38,4.91,-250.75,-33106
6356,1.35,0.62,0.46,36.25,16.05,-250.75,-33106
6357,0.93,0.6,0.56,36.89,17.27,-250.75,-33106
6358,1.5,0.51,0.28,41.5,7.41,-250.75,-33106
6359,0.66,0.21,0.0,36.16,14.94,-250.75,-33106
6360,1.99,-0.19,0.06,38.34,6.59,-250.75,-33106
6361,0.27,-1.03,0.09,32.53,16.84,-250.75,-1537
6362,1.23,-0.2,0.14,37.08,8.27,-250.75,-1537
6363,0.42,-1.21,-0.23,32.14,6.97,-250.75,-1537
6364,1.28,-1.01,0.23,36.66,12.13,-250.75,-1537
6365,1.6,-0.86,-0.4,33.95,14.42,-250.75,-1537
6366,0.65,-0.1,-0.0,33.98,15.82,-250.75,-1537
6367,1.99,-1.7,0.17,31.95,18.24,-250.75,-1537
6368,0.96,-0.66,-0.09,35.21,5.34,-250.75,-1537
6369,1.59,-0.71,0.26,38.14,6.79,-250.75,-1537
6370,1.99,-1.25,0.66,35.4,18.0,-250.75,-1537
6371,1.99,0.0,-0.34,39.72,9.12,-250.75,-1537
6372,1.99,-0.73,0.54,35.86,20.32,-250.75,-1537
6373,1.99,-1.85,1.17,45.5,30.18,-250.75,24160
6374,1.5,0.13,-0.85,34.49,-6.54,-250.75,24160
6375,2.0,-1.98,1.95,24.19,28.13,-250.75,24160
6376,1.99,-1.98,-0.02,32.53,9.59,-250.75,24160
6377,2.0,-1.98,1.95,30.71,45.47,-250.75,24160
6378,1.42,-0.71,-0.8,34.24,-11.79,-250.75,24160
6379,1.99,0.47,1.26,36.66,31.58,-250.75,24160
6380,1.42,-0.33,0.07,37.62,9.61,-250.75,24160
6381,1.99,-0.15,0.43,38.45,8.11,-250.75,24160
6382,1.99,0.45,-0.27,35.15,-0.72,-250.75,24160
6383,1.99,-0.46,0.78,33.1,25.18,-250.75,24160
6384,1.99,-0.1,-0.43,35.02,-5.74,-250.75,24160
6385,1.99,0.08,1.43,28.98,12.05,-250.75,-13417
6386,1.86,-0.19,-0.47,29.7,16.49,-250.75,-13417
6387,1.8,-0.3,0.46,31.24,19.81,-250.75,-13417
6388,1.88,0.86,-0.34,30.33,3.04,-250.75,-13417
6389,1.74,1.27,0.2,30.8,11.86,-250.75,-13417
6390,1.4,0.79,0.1,31.91,0.87,-250.75,-13417
6391,1.99,1.39,0.46,34.78,25.02,-250.75,-13417
6392,1.83,2.02,-0.12,38.11,0.81,-250.75,-13417
6393,1.99,1.48,0.5,36.92,17.61,-250.75,-13417
6394,1.99,0.15,-0.1,38.55,3.53,-250.75,-13417
6395,1.77,0.37,0.4,33.34,23.71,-250.75,-13417
6396,1.83,-0.17,0.21,34.11,15.5,-250.75,-13417
6397,1.14,0.61,0.46,31.28,7.31,-250.75,-13417
6398,1.08,0.61,0.24,29.19,8.09,-250.75,-33731
6399,1.99,1.74,-0.19,31.76,-2.18,-250.75,-33731
6400,0.21,1.84,0.04,31.66,20.82,-250.75,-33731
6401,1.31,1.55,-0.37,37.95,8.05,-250.75,-33731
6402,1.21,0.12,-0.34,35.69,6.76,-250.75,-33731
6403,1.58,-0.0,0.41,33.58,9.92,-250.75,-33731
6404,0.85,0.33,-0.38,29.83,13.43,-250.75,-33731
6405,0.94,0.16,0.29,31.88,15.75,-250.75,-33731
6406,0.74,0.1,-0.37,32.68,1.02,-250.75,-33731
6407,0.71,0.22,0.31,33.22,15.6,-250.75,-33731
6408,1.69,0.48,-0.34,32.58,0.51,-250.75,-33731
6409,1.23,0.64,-0.15,35.89,1.66,-250.75,-33731
6410,0.34,0.22,0.16,36.28,7.6,-250.75,-2921
6411,1.44,-0.58,-0.08,38.05,11.34,-250.75,-2921
6412,0.55,-0.67,0.47,35.11,13.96,-250.75,-2921
6413,-0.16,-0.58,-0.37,32.14,10.61,-250.75,-2921
6414,0.4,-0.88,0.21,35.91,9.31,-250.75,-2921
6415,1.46,-0.66,-0.11,32.63,12.02,-250.75,-2921
6416,1.95,-0.78,0.22,34.97,22.65,-250.75,-2921
6417,1.99,-0.82,-0.69,37.18,10.12,-250.75,-2921
6418,1.99,-0.79,0.48,36.19,14.51,-250.75,-2921
6419,1.78,-1.57,-0.22,37.32,-5.85,-250.75,-2921
6420,1.99,-1.75,0.61,36.06,25.53,-250.75,-2921
6421,1.45,-0.93,-0.49,33.53,1.05,-250.75,-2921
6422,1.68,-0.02,0.8,40.66,34.26,-250.75,27973
6423,1.48,-0.92,0.07,34.3,14.63,-250.75,27973
6424,1.99,-1.98,-0.26,34.94,5.24,-250.75,27973
6425,1.99,-1.02,-0.09,41.06,-1.02,-250.75,27973
6426,1.99,-0.49,0.46,37.79,12.97,-250.75,27973
6427,1.99,-1.31,-0.19,37.39,15.82,-250.75,27973
6428,1.99,-0.81,0.38,39.12,7.52,-250.75,27973
6429,1.99,0.44,0.68,36.34,18.22,-250.75,27973
6430,1.99,-0.2,0.75,31.72,13.95,-250.75,27973
6431,1.99,-0.58,-0.26,36.68,5.09,-250.75,27973
6432,1.66,-0.73,0.4,40.11,7.63,-250.75,27973
6433,1.99,-0.55,0.5,40.76,19.27,-250.75,27973
6434,1.99,0.38,-0.42,36.62,-4.84,-250.75,27973
6435,1.99,0.48,0.89,32.92,11.43,-250.75,-3244
6436,1.91,0.3,-0.09,32.99,17.33,-250.75,-3244
6437,1.99,0.74,0.04,39.27,14.58,-250.75,-3244
6438,1.99,0.67,0.06,35.6,11.07,-250.75,-3244
6439,1.99,0.82,-0.1,34.89,-4.61,-250.75,-3244
6440,1.99,0.99,0.27,32.89,25.5,-250.75,-3244
6441,1.99,1.47,-0.16,34.05,8.17,-250.75,-3244
6442,1.99,1.27,0.37,33.48,4.53,-250.75,-3244
6443,1.24,1.08,0.43,27.95,12.37,-250.75,-3244
6444,1.84,0.77,0.45,31.55,19.87,-250.75,-3244
6445,1.42,1.04,0.19,31.34,13.31,-250.75,-3244
6446,1.49,1.04,-0.16,31.29,2.72,-250.75,-3244
6447,1.82,0.76,0.52,27.28,7.47,-250.75,-35161
6448,0.81,1.63,0.33,33.96,10.72,-250.75,-35161
6449,1.99,0.55,0.24,35.82,6.08,-250.75,-35161
6450,0.47,0.22,0.07,35.49,16.98,-250.75,-35161
6451,0.25,1.39,0.15,36.83,15.83,-250.75,-35161
